seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
36,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.39835000000000004,0.75,0.1291666666666667,0.026747009178597896,0.41184999999999994,0.49166666666666664,0.14583333333333331,0.024311228544303003,0.18980000000000002,0.3541666666666667,0.11666666666666664,0.02201297597125639,0.5590973656550466,0.7439572634973478,0.17663346825680631,0.031528028595056844,0.5602844548909904,0.7439572634973478,0.17663346825680631,0.03187983771228113,0.22590513250447639,0.38448766490512576,0.13663839285093163,0.024748375219424586,0.22649999999999998,0.4166666666666667,0.21666666666666665,0.035840696917827305,2.0385973247613416,2.2486307553548603,0.2486323363173666,0.047981430434355196,1.0,1.0,0.0,0.0,0.2547142857142857,0.5,0.4285714285714286,0.07554712004397504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
37,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38288333333333335,0.7833333333333333,0.12083333333333329,0.024398434603701755,0.45263333333333333,0.5125,0.1291666666666666,0.02325603864232542,0.16448333333333334,0.3875,0.1125,0.019214353720302144,0.5747893820807402,0.8023476640488678,0.14979667197647573,0.028899374519864563,0.5751709406469437,0.8023476640488678,0.14979667197647573,0.028847423859781948,0.242317115131487,0.4453593442042957,0.12084172054265901,0.02333359514606327,0.24106666666666665,0.4708333333333333,0.18749999999999997,0.036208132910837715,2.0451838651290677,2.311261353633186,0.21805140405379486,0.042272161320413,1.0,1.0,0.0,0.0,0.25942857142857145,0.5,0.4285714285714286,0.0689785533069992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
38,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.41005,0.8208333333333333,0.15000000000000002,0.02479158123234579,0.40464999999999995,0.49166666666666664,0.14583333333333331,0.025795181505251882,0.18530000000000002,0.4,0.1333333333333333,0.02074029893709346,0.5749034678476109,0.8116708489860749,0.1659185150243473,0.029272521816490257,0.5757310206455343,0.8116708489860749,0.1659185150243473,0.02971744439398672,0.24263752917613185,0.4532709637185047,0.13125377612717776,0.023961400117434504,0.24213333333333334,0.48333333333333334,0.19166666666666665,0.035147372274151274,2.034276638248949,2.3397750993336457,0.25909912958876613,0.043453344298689495,1.0,1.0,0.0,0.0,0.3654285714285714,0.6071428571428571,0.46428571428571425,0.08025927373461687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
39,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36955,0.7916666666666666,0.15000000000000002,0.023669137194996265,0.42386666666666667,0.49583333333333335,0.1375,0.024391915782807132,0.20658333333333334,0.4125,0.10416666666666669,0.020143409454321394,0.6048423254254525,0.8691917461953376,0.145570244024383,0.02668954986517503,0.604453727806117,0.8691917461953376,0.14356090682318812,0.026294763696841066,0.26391846775280325,0.4972476450467895,0.1198157349881531,0.022102013854132293,0.26026666666666665,0.525,0.15,0.03378257275907538,2.0950084384716656,2.39128321109492,0.23424763803727644,0.04127812156731654,1.0,1.0,0.0,0.0,0.30314285714285716,0.5357142857142857,0.35714285714285715,0.07327833435412057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
40,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.39113333333333333,0.7708333333333334,0.125,0.02490245414055053,0.41048333333333337,0.4791666666666667,0.15416666666666667,0.026602051925869678,0.19838333333333333,0.36666666666666664,0.125,0.02212867044256287,0.5924286834150659,0.7979879315406248,0.16166701448488796,0.0296699519870219,0.5915118590004281,0.7979879315406248,0.16166701448488796,0.030522199467992873,0.25775504364436813,0.44484268447205033,0.13594884881373231,0.02576327830540291,0.25475,0.4791666666666667,0.24583333333333332,0.03920928532319297,2.0734389543934104,2.3514285940371513,0.2448392054875419,0.0449271878588971,1.0,1.0,0.0,0.0,0.24900000000000003,0.5,0.4285714285714286,0.07562002218395629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
41,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40501666666666664,0.7875,0.12916666666666665,0.025020264009620503,0.41073333333333334,0.49166666666666664,0.14999999999999997,0.024753024506557218,0.18425,0.4166666666666667,0.10833333333333331,0.021341957892064792,0.5616600350474802,0.8324789383910451,0.14030304842015096,0.0285428612032364,0.5633949993510359,0.8324789383910451,0.14305298912253595,0.028923337438021047,0.22911373627864606,0.46406083514267193,0.11326635932681603,0.022670765470671997,0.22718333333333335,0.525,0.2,0.03528687590466335,2.045298523999065,2.3820641254389496,0.23377815521641332,0.04457420303331799,1.0,1.0,0.0,0.0,0.20357142857142854,0.4642857142857143,0.3214285714285714,0.06054598522223098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
42,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40131666666666665,0.7958333333333333,0.14166666666666666,0.023863087487675277,0.4403166666666667,0.5166666666666667,0.14166666666666672,0.02533765862198882,0.15836666666666668,0.37916666666666665,0.11666666666666665,0.01913763017954127,0.5499988633625645,0.7697171774364647,0.15327448759566542,0.026756948769003017,0.5498891079215892,0.7697171774364647,0.15327448759566542,0.026997699280557955,0.2185909317793036,0.4092647150397655,0.11889827880284135,0.020646728492706507,0.21813333333333332,0.45,0.18333333333333332,0.03240908651734709,2.0575969872497115,2.370092472748155,0.25835914398711424,0.04168216641461169,1.0,1.0,0.0,0.0,0.2782857142857143,0.5,0.35714285714285715,0.06605439934984943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
43,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40254999999999996,0.8208333333333333,0.16250000000000003,0.027027974191361236,0.4215,0.4791666666666667,0.14166666666666666,0.025184872002410055,0.17595000000000002,0.37916666666666665,0.11666666666666665,0.0205548115480969,0.562443402941046,0.821317789965692,0.16172403576692418,0.030184123929547113,0.56270946877489,0.821317789965692,0.16172403576692418,0.0304707689865313,0.23371033748079134,0.46466583754629426,0.12988912494494748,0.02440648133319145,0.2305666666666667,0.475,0.2208333333333333,0.03752570970533254,2.0517783024859804,2.3862075623106516,0.27060068643476787,0.04838189923209337,1.0,1.0,0.0,0.0,0.20071428571428573,0.4642857142857143,0.35714285714285715,0.06534445622379663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
44,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3730333333333334,0.8375,0.15416666666666667,0.02287390555973237,0.4107833333333333,0.4875,0.14583333333333331,0.023659277015346196,0.2161833333333333,0.43333333333333335,0.09583333333333335,0.0202889474564081,0.6133862131281194,0.8332597174626409,0.16372018224801121,0.027425637372810584,0.6131023312272477,0.8332597174626409,0.16372018224801121,0.028132005462218116,0.2746549271918918,0.47344449641726183,0.14216990646906882,0.024265293948752466,0.27635,0.4666666666666667,0.19583333333333333,0.035198599246119004,2.138059081636886,2.3853047955614315,0.26249397288476795,0.04152518319914477,1.0,1.0,0.0,0.0,0.27485714285714286,0.5,0.3928571428571429,0.06542233282796527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
45,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3747833333333333,0.8125,0.15416666666666667,0.023461439995589924,0.4373666666666667,0.525,0.15000000000000002,0.02503018178120167,0.18785,0.37916666666666665,0.125,0.02216922917519286,0.6011358269177304,0.798813076895791,0.1826299783946077,0.02978855654213359,0.5998865090479222,0.798813076895791,0.1826299783946077,0.02965248978633542,0.2640375508635497,0.444305270024772,0.15238096297383857,0.02519816431802642,0.2645166666666667,0.4708333333333333,0.20833333333333334,0.03775141277709573,2.0988985478153825,2.3388126743207036,0.2796006480745319,0.0430886753289596,1.0,1.0,0.0,0.0,0.261,0.5,0.4285714285714286,0.07413735184625568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
46,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.4675666666666667,0.8125,0.15000000000000002,0.025655755256428877,0.3838666666666667,0.45416666666666666,0.12083333333333335,0.023555348531585016,0.14856666666666665,0.3541666666666667,0.09166666666666666,0.017635223591185654,0.4911798555410631,0.7664448740438847,0.16163407307310756,0.027795457534001596,0.4909919289021913,0.7664448740438847,0.16163407307310756,0.028329674590424927,0.17786267452974097,0.4093896778463241,0.11213723389434443,0.019158417904336433,0.17628333333333335,0.42916666666666664,0.2,0.03226548293283224,1.9148491143214381,2.2862873439513813,0.23489185239790955,0.0427228768049141,1.0,1.0,0.0,0.0,0.233,0.5357142857142857,0.39285714285714285,0.06648446189501264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
47,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40376666666666666,0.8,0.14166666666666666,0.02461043139267033,0.40356666666666663,0.4708333333333333,0.13333333333333336,0.025260883243113694,0.19266666666666665,0.37916666666666665,0.10416666666666666,0.019595917942265426,0.5712246020886017,0.826192437681996,0.1470516764130897,0.027824433621976605,0.5711761089115116,0.826192437681996,0.1470516764130897,0.02783592103418164,0.2380597525100411,0.46433499874934436,0.11817171523565226,0.022474085405019814,0.23739999999999997,0.49166666666666664,0.15833333333333335,0.03387052143416487,2.0442007679685976,2.3977050299901337,0.2460653868723519,0.04264633933583295,1.0,1.0,0.0,0.0,0.175,0.42857142857142855,0.42857142857142855,0.06037721559715474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
48,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40964999999999996,0.7791666666666667,0.15000000000000002,0.02503890861128824,0.42518333333333336,0.5041666666666667,0.14166666666666666,0.02497848518670062,0.16516666666666666,0.38333333333333336,0.12916666666666665,0.021077897850065072,0.5370107552255096,0.7935788370239825,0.17949128961080146,0.028378084725744882,0.5363978447058418,0.7935788370239825,0.17949128961080146,0.028474307128110235,0.20838778860078966,0.4302207631666579,0.1368788325251502,0.021166591884527942,0.20733333333333331,0.45,0.2,0.032576405913209976,2.050476412074874,2.390501650235229,0.29707754935424324,0.0453832130874401,1.0,1.0,0.0,0.0,0.21728571428571428,0.6071428571428571,0.35714285714285715,0.06922442060547178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
49,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3922333333333333,0.8166666666666667,0.13333333333333336,0.02393767370113943,0.4202833333333333,0.49166666666666664,0.14166666666666666,0.02582613340526736,0.18748333333333334,0.3458333333333333,0.11249999999999999,0.021345367699391413,0.57316176967621,0.7635767216105093,0.1528673549408599,0.02739174840271609,0.5726438808970049,0.7635767216105093,0.12907701811511274,0.027339712881532467,0.23692081069744464,0.4047561146356282,0.10171682385108802,0.02173222265517838,0.23589999999999997,0.3958333333333333,0.20416666666666666,0.03325108185374492,2.0501021939447357,2.2907307320936057,0.23109182574148246,0.042088173992096724,1.0,1.0,0.0,0.0,0.257,0.5357142857142857,0.3928571428571429,0.0685638388656878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
50,500,240,modular,6,0.08,0.004,0.12,15,5,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37646666666666667,0.7833333333333333,0.15000000000000002,0.026319384491283224,0.45435000000000003,0.5583333333333333,0.17083333333333334,0.026993461142366393,0.16918333333333332,0.3375,0.10833333333333334,0.021124294860026295,0.5939466637200108,0.7763857885509661,0.16523698636275364,0.029950160781721726,0.5935563490151805,0.7763857885509661,0.15225590570321856,0.029758821608435262,0.26235999901755863,0.4300323276068421,0.12986082009168853,0.02540349913233494,0.2626166666666666,0.4875,0.19999999999999998,0.037615381753272746,2.0835592852551756,2.3012272510092755,0.24637630096752638,0.04510612127776998,1.0,1.0,0.0,0.0,0.14542857142857143,0.42857142857142855,0.32142857142857145,0.05893199124275995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
1,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35879999999999995,0.8333333333333334,0.1166666666666667,0.022965650679027387,0.41541666666666666,0.5,0.15833333333333333,0.0257181572261916,0.22578333333333334,0.44166666666666665,0.12083333333333332,0.020269304926963386,0.6405921047939309,0.9249832156873752,0.13360904762564108,0.027015643619624555,0.6406070337372758,0.9249832156873752,0.1559893428668072,0.027791268450294667,0.2741724356198182,0.6054544019101591,0.18179037196891853,0.03326118402023359,0.27543333333333336,0.6291666666666667,0.22916666666666666,0.0438520999117108,2.141999743753237,2.4910500904153965,0.21809061133898355,0.03966147521066224,1.0,1.0,0.0,0.0,0.26157142857142857,0.5714285714285714,0.4285714285714286,0.07917804787506523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
2,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3332166666666667,0.7875,0.125,0.023747520338389484,0.4356666666666667,0.5083333333333333,0.16666666666666663,0.024480150689441798,0.23111666666666666,0.39166666666666666,0.12916666666666665,0.02387211879066363,0.6499117602533644,0.8538141431323581,0.16313792158807372,0.03165891421423379,0.6497079985111466,0.8538141431323581,0.16313792158807372,0.03141450492985341,0.2794408484754581,0.5272575033943341,0.1955860521035679,0.03769154727924398,0.2779,0.5375,0.26249999999999996,0.04687816359694802,2.173709172116752,2.4389746226096256,0.23388034009319725,0.044562596555028144,1.0,1.0,0.0,0.0,0.26542857142857146,0.5714285714285714,0.4285714285714286,0.07951844863595735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
3,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37633333333333335,0.8,0.12916666666666665,0.024662161750791885,0.4231166666666667,0.49166666666666664,0.14583333333333331,0.025771328814961966,0.20055,0.37916666666666665,0.12083333333333335,0.021069732108195186,0.5968072086545297,0.8078271633515821,0.1634200253111996,0.028375409394399972,0.5970718511478889,0.8078271633515821,0.1634200253111996,0.02860682170394865,0.2191003112589525,0.47575836020588186,0.17887186177540795,0.030754539179945542,0.21625,0.5166666666666667,0.26249999999999996,0.040296212256516396,2.106628160571545,2.3965664148625647,0.24219899781534382,0.04289915723664246,1.0,1.0,0.0,0.0,0.21557142857142855,0.4642857142857143,0.35714285714285715,0.06641996872099504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
4,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.39295,0.7791666666666667,0.15416666666666667,0.025826993845802323,0.4166333333333333,0.4875,0.14166666666666666,0.02455151047627552,0.19041666666666668,0.3875,0.10416666666666666,0.019415951345908,0.5827559107464393,0.8387738806434116,0.16057748299858077,0.02914423234735187,0.5843131885773255,0.8387738806434116,0.16151095271924076,0.029623809282806585,0.2076940921168629,0.5152714266599826,0.16925042916534333,0.030833002620543223,0.20581666666666668,0.5333333333333333,0.22916666666666669,0.03953356169130224,2.0874311058561443,2.42192844358649,0.24581731015146246,0.04607682847446439,1.0,1.0,0.0,0.0,0.24028571428571427,0.4642857142857143,0.3571428571428571,0.06759362365773619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
5,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35446666666666665,0.7666666666666667,0.125,0.02386696927182465,0.43598333333333333,0.5166666666666667,0.15833333333333338,0.025344673996719705,0.20955000000000001,0.42083333333333334,0.12499999999999997,0.022521107383469796,0.616932754312875,0.8319799752060615,0.1556254304953565,0.029095706299203355,0.6166815741352857,0.8319799752060615,0.1540651133981873,0.028519827307480965,0.2396776312103721,0.5013562587181278,0.17168823123975485,0.03177196519717661,0.24035,0.49583333333333335,0.23749999999999996,0.04305038714498783,2.107090711953418,2.365498675920675,0.20842209541876455,0.042603194104901154,1.0,1.0,0.0,0.0,0.19714285714285712,0.5357142857142857,0.35714285714285715,0.060457439912853794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
6,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.41718333333333335,0.7958333333333333,0.14166666666666666,0.024747553189939583,0.3729666666666667,0.44166666666666665,0.1333333333333333,0.0247998431894684,0.20984999999999998,0.3541666666666667,0.10416666666666669,0.019755231374667993,0.5713873107889187,0.76491151335293,0.1536953919849281,0.02903773179944783,0.5706735745544395,0.76491151335293,0.1536953919849281,0.029287233800738055,0.19186512233110092,0.4231432458786902,0.15012033918745077,0.028434245228731943,0.19175,0.4083333333333333,0.21666666666666667,0.038558127115650556,2.033384652718896,2.27890037386442,0.22871368443683426,0.042954692443788786,1.0,1.0,0.0,0.0,0.20185714285714287,0.42857142857142855,0.39285714285714285,0.07109651387877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
7,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36385,0.8416666666666667,0.1375,0.023503480829679492,0.4383166666666667,0.5166666666666667,0.14583333333333337,0.02424899196072099,0.19783333333333333,0.37083333333333335,0.12499999999999997,0.021003306617980153,0.6168077965196399,0.8100503768326596,0.16568368419697765,0.02818774120598434,0.6171074424897961,0.8100503768326596,0.16568368419697765,0.027992190733882164,0.24828336409232632,0.4927907715151535,0.18472943268240674,0.03228587044553405,0.24659999999999999,0.5375,0.23333333333333334,0.039643844975537426,2.119691943524681,2.341717389303572,0.2667755627620816,0.04244955186776055,1.0,1.0,0.0,0.0,0.22971428571428573,0.5,0.35714285714285715,0.06915466251048281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
8,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38821666666666665,0.8,0.1166666666666667,0.023198425473390315,0.44356666666666666,0.525,0.15416666666666667,0.025146813361184,0.16821666666666665,0.38333333333333336,0.10833333333333332,0.021075927553069217,0.5853310876546423,0.815127410274338,0.14924600089907586,0.027935203454911392,0.5855065479251972,0.815127410274338,0.14924600089907586,0.027959629837998292,0.21056816223746153,0.4927417245798756,0.15074652635143324,0.02914675274750601,0.21080000000000002,0.55,0.20833333333333331,0.03818666142923614,2.027935708224657,2.2934619219134738,0.22671968523682517,0.040558446412653715,1.0,1.0,0.0,0.0,0.19257142857142856,0.42857142857142855,0.32142857142857145,0.06699009978636959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
9,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3979666666666667,0.7583333333333333,0.1333333333333333,0.023991410499963894,0.40345,0.49583333333333335,0.16250000000000003,0.02551361836788781,0.19858333333333333,0.4,0.11250000000000002,0.02153824118477025,0.5888925188937134,0.8374898193044038,0.14860230706832567,0.029116997314801486,0.5887818653667335,0.8374898193044038,0.14860230706832567,0.028832158329765656,0.21244667235817388,0.5142538212382977,0.15728552984667324,0.030486135596487295,0.2115166666666667,0.5291666666666667,0.1875,0.03754541324257273,2.0760088660788383,2.422307350203143,0.21636045596586229,0.04292370198281114,1.0,1.0,0.0,0.0,0.21628571428571428,0.5357142857142857,0.35714285714285715,0.06132948819653544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
10,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40241666666666664,0.7875,0.12083333333333335,0.022127942365555216,0.3876666666666667,0.4708333333333333,0.14999999999999997,0.024320773014030617,0.2099166666666667,0.37916666666666665,0.11249999999999999,0.019876179210300958,0.6047571048577953,0.8379578801281607,0.12749383926356683,0.02652051880396138,0.6049680348027071,0.8379578801281607,0.12367876886975893,0.02629459219359455,0.2329707901258255,0.5221725797954856,0.13721931534794235,0.029369938922838817,0.23315,0.5375,0.25,0.04031345584568783,2.07250864344498,2.4059332363032495,0.19958859169230725,0.038828970023838574,1.0,1.0,0.0,0.0,0.20657142857142854,0.5714285714285714,0.2857142857142857,0.05977577148931544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
11,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38758333333333334,0.8166666666666667,0.14166666666666666,0.02409889923719431,0.41966666666666663,0.4875,0.1333333333333333,0.024552098801437633,0.19275,0.4166666666666667,0.1375,0.022276825277504075,0.5916661674972291,0.8380281142259913,0.20117622737396185,0.030468705576286476,0.5910139447087952,0.8380281142259913,0.20117622737396185,0.031224464747210013,0.2143941914753611,0.5133183301329897,0.20007920879318652,0.032786783295281716,0.2139666666666667,0.55,0.20833333333333331,0.04148211127167415,2.066573860496651,2.384935241914053,0.2884917379903269,0.04446723217588323,1.0,1.0,0.0,0.0,0.2332857142857143,0.5,0.3571428571428571,0.06624952830020756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
12,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38798333333333335,0.7708333333333334,0.12083333333333335,0.023105488765899566,0.3982833333333333,0.48333333333333334,0.14583333333333331,0.024310725799302844,0.2137333333333333,0.37916666666666665,0.13333333333333333,0.020079868304127668,0.6063189152009267,0.838121541717837,0.16993811704566109,0.027388842755711327,0.6066001432492437,0.838121541717837,0.16993811704566109,0.027519965547655244,0.23253856595267758,0.5171469294459448,0.19166125899731157,0.030726029532790453,0.2335,0.525,0.24166666666666664,0.04119533414788082,2.0695227178749183,2.3594430909258963,0.21261053326990997,0.04075348952851398,1.0,1.0,0.0,0.0,0.23714285714285713,0.42857142857142855,0.3571428571428571,0.06782329983125268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
13,500,240,modular,6,0.08,0.004,0.12,15,7,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38095000000000007,0.8291666666666667,0.14166666666666666,0.024713924325277754,0.4459,0.5208333333333334,0.15000000000000002,0.027118484880653312,0.17315,0.3625,0.10416666666666666,0.021653386956009137,0.5863368436492685,0.7810474013621743,0.15184268981716287,0.028274929987938346,0.5859459715025583,0.7810474013621743,0.18416943607968145,0.028720038255204697,0.21102097998432276,0.4513138030915544,0.1894161456359854,0.030227135884770707,0.21205000000000002,0.4791666666666667,0.24166666666666664,0.039205728748062656,2.0990686828361986,2.3370744638631513,0.20945820229476553,0.04368576503413212,1.0,1.0,0.0,0.0,0.23085714285714284,0.4642857142857143,0.4642857142857143,0.07340744554351752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
