seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
2,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36783333333333335,0.7875,0.14583333333333331,0.02308258121518379,0.38856666666666667,0.48333333333333334,0.15000000000000002,0.026530401848110445,0.24359999999999998,0.3541666666666667,0.11666666666666664,0.02240128964541501,0.6342411346006325,0.7968363904724831,0.14554496573168274,0.027082002888072828,0.6346306150999035,0.7968363904724831,0.14554496573168274,0.027011860695609125,0.22138318148385655,0.5013761381690001,0.21680085351728634,0.04130810810953578,0.21856666666666666,0.5208333333333334,0.2791666666666667,0.04732571534940949,2.1334583713182727,2.344168610650498,0.25564370002130743,0.041430278370288696,1.0,1.0,0.0,0.0,0.21842857142857142,0.5,0.3214285714285714,0.060509570840201025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
3,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35719999999999996,0.8,0.12083333333333335,0.022778376685893234,0.42923333333333336,0.5,0.125,0.024386836157603096,0.21356666666666665,0.4,0.12083333333333335,0.021437272836502937,0.6084306757375502,0.8104424841882599,0.13093715027456598,0.027595282497127255,0.6089547304022056,0.8104424841882599,0.13093715027456598,0.02759357544032305,0.18420627927912217,0.5218109406460129,0.18224544060459757,0.03774789256679852,0.18284999999999998,0.5208333333333334,0.24166666666666667,0.04501823396012874,2.141186184439711,2.3436405041126482,0.2249577208008091,0.04106627417679366,1.0,1.0,0.0,0.0,0.2521428571428571,0.4642857142857143,0.3214285714285714,0.05847116854502233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
4,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3722166666666667,0.7791666666666667,0.1291666666666667,0.02314724005626205,0.43989999999999996,0.5166666666666667,0.14583333333333337,0.02546655759138945,0.18788333333333332,0.36666666666666664,0.12916666666666665,0.021423124836908777,0.5928322028894546,0.7811522696618876,0.1771656347261219,0.028741104134198735,0.5927402111394633,0.7811522696618876,0.18081896487377802,0.02911997746895315,0.1647801410104508,0.47949782889733916,0.24636607902847224,0.03750597891940331,0.1618333333333333,0.5,0.25416666666666665,0.04317889144786682,2.1153387350855084,2.338736142848946,0.23607623361655206,0.04151361839578578,1.0,1.0,0.0,0.0,0.22857142857142856,0.4642857142857143,0.3928571428571429,0.07235118435486057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
5,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3689666666666667,0.7666666666666667,0.11249999999999999,0.02270252066279083,0.40441666666666665,0.4708333333333333,0.1333333333333333,0.023493645713019696,0.22661666666666666,0.4166666666666667,0.11249999999999999,0.02060434824658782,0.6144927542869902,0.7959885797802684,0.1556595071108402,0.027481038653661576,0.6145548836514916,0.7959885797802684,0.1556595071108402,0.027677551018902576,0.19119634628872553,0.497571531411249,0.22196733558352794,0.03918901800888536,0.19191666666666665,0.5083333333333333,0.2583333333333333,0.04524785139159157,2.103042130693381,2.308963377986082,0.2170077539680597,0.04022238427194782,1.0,1.0,0.0,0.0,0.2611428571428572,0.4642857142857143,0.2857142857142857,0.06576333573147436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
6,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.34631666666666666,0.7958333333333333,0.15833333333333338,0.025543584756690323,0.41529999999999995,0.48333333333333334,0.14583333333333331,0.024651887464361737,0.23838333333333334,0.3333333333333333,0.13333333333333333,0.02268712924398619,0.641050141087516,0.7437191558470494,0.1870930736387093,0.029964326899430654,0.6405133974005064,0.7437191558470494,0.1870930736387093,0.029521063598015443,0.2302903014384409,0.40928185127422073,0.27097409451925636,0.0456533746964244,0.22885,0.3875,0.25416666666666665,0.052077370325315,2.1533225370790734,2.2778047799902152,0.25889780165655596,0.04644623499838208,1.0,1.0,0.0,0.0,0.2738571428571429,0.5,0.3214285714285714,0.057739916515212195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
7,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.39146666666666663,0.8416666666666667,0.1166666666666667,0.02409100800437098,0.3923833333333333,0.4666666666666667,0.12083333333333329,0.023569642669237806,0.21614999999999998,0.35833333333333334,0.10833333333333331,0.02144624416742682,0.6057382785113363,0.7770336927817791,0.1513562629834424,0.03009417875234726,0.6058324217947612,0.7770336927817791,0.15619293432227,0.03032554212011634,0.18595355228994756,0.48242363092522605,0.2180671869916285,0.04246811017741161,0.1866,0.44583333333333336,0.2625,0.047733589384788104,2.100782677912999,2.290560685973567,0.22894583193867923,0.04511809799618505,1.0,1.0,0.0,0.0,0.27214285714285713,0.5,0.39285714285714285,0.07217114014194147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
8,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3558333333333334,0.8,0.1333333333333333,0.02317206172191945,0.43598333333333333,0.5,0.13333333333333336,0.025652425702931962,0.20818333333333333,0.375,0.12916666666666665,0.021906803864451693,0.6254136808130931,0.7518322144284517,0.15814820899033155,0.028836444091949368,0.6249214084486345,0.7518322144284517,0.15814820899033155,0.02905156979057661,0.21061743171129677,0.431824405297592,0.22496249434819632,0.04374971400289075,0.21251666666666666,0.49166666666666664,0.22083333333333333,0.05005205345992865,2.0937828208226494,2.2573808764352292,0.23445582258539654,0.04084011461681549,1.0,1.0,0.0,0.0,0.2464285714285714,0.5,0.4642857142857143,0.06641320866901618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
9,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3708333333333333,0.7583333333333333,0.12083333333333329,0.02374342014116753,0.41873333333333335,0.48333333333333334,0.1375,0.026191728974366443,0.21043333333333333,0.3875,0.10416666666666669,0.020416659863944444,0.6196131902467914,0.8099512542169596,0.1418145727282878,0.027055140931290404,0.6193108419601131,0.8099512542169596,0.1418145727282878,0.02680427657233252,0.20044528828485836,0.526169285127868,0.2046456442883759,0.03859811934982126,0.2001,0.5416666666666666,0.22083333333333333,0.044114636019252286,2.1246092577565334,2.3475093220300773,0.23827375424588837,0.04117350670018529,1.0,1.0,0.0,0.0,0.22171428571428572,0.5,0.3214285714285714,0.06132815713147475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
10,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35098333333333337,0.7875,0.1291666666666667,0.02324249580211022,0.4386666666666667,0.5041666666666667,0.1375,0.02490035698093057,0.21035,0.38333333333333336,0.10416666666666669,0.021435361490355655,0.636639829170582,0.815522468549318,0.14519621805824034,0.02802767880544477,0.6369636731809719,0.815522468549318,0.14519621805824034,0.027634534597511373,0.23024692064416924,0.5422341567612802,0.22768392566536924,0.04356755440608565,0.23051666666666665,0.5583333333333333,0.26666666666666666,0.05025542812030911,2.1423198214709194,2.3486795967290512,0.22859694329024327,0.04107274992970256,1.0,1.0,0.0,0.0,0.22885714285714287,0.5,0.3571428571428571,0.06430095057538388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
11,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38454999999999995,0.8166666666666667,0.14583333333333331,0.026330806840825994,0.4152833333333333,0.4791666666666667,0.12916666666666665,0.024388983168635792,0.2001666666666667,0.38333333333333336,0.12916666666666668,0.02178429607665934,0.6076200684591255,0.8051061114545115,0.17799274739317728,0.031121078727226543,0.6076403475940376,0.8051061114545115,0.17799274739317728,0.03136866221124477,0.18441307289387152,0.5171851169814384,0.2314613088888957,0.0423789012540582,0.18275,0.5708333333333333,0.23333333333333334,0.04972710249172198,2.0836356673191014,2.3422760903252855,0.25235438124549114,0.04667241351788395,1.0,1.0,0.0,0.0,0.335,0.5357142857142857,0.35714285714285715,0.06741964226592503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
12,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3727833333333333,0.7708333333333334,0.13333333333333336,0.023523398516748763,0.39163333333333333,0.4583333333333333,0.12916666666666665,0.02475432622122175,0.23558333333333337,0.3875,0.10833333333333336,0.02088343974434182,0.637448742618871,0.8304513161438783,0.166545022479061,0.02859137273456808,0.6365846471146963,0.8304513161438783,0.166545022479061,0.02820904125953592,0.2274299910312461,0.5583410616751753,0.2512287713417538,0.044293972237107224,0.22761666666666666,0.525,0.2666666666666666,0.05164004959546633,2.1069936341703723,2.3218715906388683,0.26488725267708624,0.041122958691630275,1.0,1.0,0.0,0.0,0.209,0.4642857142857143,0.3571428571428571,0.05957005822336162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
13,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38039999999999996,0.8291666666666667,0.125,0.022561791694022098,0.40126666666666666,0.475,0.13749999999999996,0.024926135324639116,0.21833333333333332,0.375,0.12083333333333335,0.021311186420907367,0.6133441095424437,0.7855176032132171,0.15430176954485697,0.028434586409768862,0.6141403651969193,0.7855176032132171,0.15430176954485697,0.028485038132481773,0.19481719351461327,0.4907898835840484,0.2032330971264274,0.040408721723024975,0.19526666666666667,0.5208333333333334,0.2583333333333333,0.04929881675388703,2.1461794822296216,2.343338568026049,0.21185541670432873,0.04139348943938029,1.0,1.0,0.0,0.0,0.28071428571428575,0.5,0.39285714285714285,0.06260093889887282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
14,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38205,0.7708333333333334,0.14166666666666666,0.02503509203764455,0.394,0.4666666666666667,0.15833333333333338,0.024717290394467687,0.22394999999999998,0.36666666666666664,0.11250000000000002,0.02046528904158345,0.6033591262625182,0.7960912359642066,0.17140361775072344,0.0287959821104955,0.6036388331075584,0.7960912359642066,0.17140361775072344,0.029365101881147552,0.17824099605930535,0.5019594845400753,0.21443747242618333,0.03894285046126294,0.17733333333333334,0.5416666666666666,0.25416666666666665,0.04691866484791645,2.082019630727906,2.2989888228644255,0.2601456354823972,0.04379139218979424,1.0,1.0,0.0,0.0,0.26928571428571435,0.5,0.39285714285714285,0.06492145961365431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
15,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3597666666666667,0.7791666666666667,0.16666666666666669,0.02703703221714823,0.4448333333333333,0.5208333333333334,0.14999999999999997,0.02801487700014643,0.1954,0.4083333333333333,0.09999999999999998,0.020654727734293128,0.6103094948953524,0.8294193519458914,0.16799675959661797,0.029662724552461994,0.6101337214579596,0.8294193519458914,0.16799675959661797,0.02980423686396191,0.1873060509810656,0.552314190432492,0.2178629974681986,0.04076212965257601,0.18921666666666667,0.5416666666666666,0.2541666666666667,0.048797031444318184,2.1299163778339705,2.3929258254487125,0.2669856428382513,0.045533369404893345,1.0,1.0,0.0,0.0,0.1977142857142857,0.5357142857142857,0.32142857142857145,0.06437200557727572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
16,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37171666666666664,0.7875,0.28750000000000003,0.07491929175971819,0.38355,0.4583333333333333,0.14166666666666666,0.027611294991562983,0.24473333333333336,0.4583333333333333,0.2875,0.08513901051287308,0.6585513314991255,0.8951038834537856,0.43978674039549986,0.128192931117333,0.6610694519888661,0.8951038834537856,0.43978674039549986,0.12683893948429034,0.3091083220008626,0.6377697150602077,0.517536011180215,0.15629026805294424,0.31045000000000006,0.6833333333333333,0.5708333333333334,0.15769355038597277,2.1741259456721544,2.482227370878478,0.6199830707695941,0.16795435746726833,1.0,1.0,0.0,0.0,0.32142857142857145,0.6428571428571429,0.5714285714285714,0.1365762103167671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
17,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3639,0.8166666666666667,0.14583333333333331,0.023383541220268585,0.43698333333333333,0.5041666666666667,0.14166666666666666,0.02490141116036956,0.19911666666666664,0.4125,0.1,0.020662237428593147,0.5956543409298674,0.8136253513219404,0.1668755386054429,0.026810163717515517,0.5955811771250412,0.8136253513219404,0.1668755386054429,0.02676140083184962,0.1637412738175762,0.5180223042350774,0.2164953534140297,0.03389627130923175,0.16413333333333333,0.5083333333333333,0.2791666666666667,0.04266600259899886,2.1504701941724993,2.4106136171669803,0.2793130030766391,0.04228536829225361,1.0,1.0,0.0,0.0,0.24871428571428572,0.4642857142857143,0.3928571428571429,0.0600457308717145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
18,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.39083333333333337,0.875,0.14583333333333331,0.02290984747027162,0.41633333333333333,0.4875,0.12916666666666665,0.023277313705265337,0.1928333333333333,0.3541666666666667,0.1333333333333333,0.02026285600139658,0.5919077158153161,0.7779017076107911,0.1578994591048225,0.02773710335605169,0.592005832461716,0.7779017076107911,0.1578994591048225,0.027537230005722065,0.16552054711464986,0.47969084377201937,0.20605272795526483,0.0358812225385063,0.16605,0.5,0.28750000000000003,0.04583145753737273,2.075197878434957,2.3077449470427975,0.2348763556196476,0.04189406938762748,1.0,1.0,0.0,0.0,0.17557142857142854,0.39285714285714285,0.32142857142857145,0.06473005169036045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
19,500,240,modular,6,0.08,0.004,0.12,4,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37456666666666666,0.8166666666666667,0.13333333333333336,0.024502403510222783,0.40670000000000006,0.475,0.12916666666666665,0.0247509595773578,0.21873333333333334,0.32916666666666666,0.11249999999999999,0.02007018241626673,0.6183981895374088,0.7273229240324248,0.1683965080793185,0.027810650285187342,0.6185869310290386,0.7273229240324248,0.1683965080793185,0.02784764011905673,0.19825166149547852,0.3811396082162362,0.2448309528401343,0.04026475789848276,0.19818333333333335,0.37083333333333335,0.24583333333333335,0.04420083269703311,2.1373743746949305,2.2667245025753084,0.2487557501524309,0.043811500128401425,1.0,1.0,0.0,0.0,0.337,0.5357142857142857,0.39285714285714285,0.06583358735850414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
